field_1,latitude,longitude,adm1
"34962",-2.8767159900,37.3732521600,Lindi
"34963",-9.1646683100,33.5391577400,Singida
"34964",-0.0000000200,0.0000000000,
"34965",-4.6625268300,29.8184291600,Arusha
"34966",-7.7786080100,37.0393598500,Kigoma
"34967",-4.4481793000,38.3267939300,Lindi
"34968",-1.6975330200,34.2878257600,Kaskazini-Pemba
"34969",-3.0384581000,35.5053457500,Manyara
"34970",-3.3868189400,36.7760892800,Lindi
"34971",-0.0000000200,0.0000000000,
"34972",-2.8465462400,36.3281807900,Lindi
"34973",-3.7105558400,33.5925872200,Mbeya
"34974",-4.5742628000,38.0693002900,Lindi
"34975",-9.4261444300,33.6916189500,Singida
"34976",-3.2452614800,37.5983190600,Lindi
"34977",-6.7868517000,37.1385384800,Kigoma
"34978",-1.6644406600,33.9692833800,Dodoma
"34979",-3.1707024700,37.1002756000,Lindi
"34980",-3.4152257900,36.7582516100,Lindi
"34981",-8.8021447800,36.8304492400,Tanga
"34982",-3.2657925100,37.2791350300,Lindi
"34983",-6.5015505700,35.8431276600,Kigoma
"34984",-3.2937232900,37.5112162000,Manyara
"34985",-0.0000000200,0.0000000000,
"34986",-6.8147510100,38.9974750900,Kusini-Pemba
"34987",-9.0816728800,35.2391806700,Tabora
"34988",-4.7988195300,34.4576014000,Kilimanjaro
"34989",-3.3187253300,36.8848409200,Lindi
"34990",-4.7592415400,29.6506862800,Tabora
"34991",-1.7253566800,33.8704077700,Dodoma
"34992",-4.1079039300,33.3179963000,Kilimanjaro
"34993",-9.3640164400,33.6700366600,Singida
"34994",-6.3556183400,36.6243542600,Kigoma
"34995",-3.8220119700,33.2861574700,Kagera
"34996",-0.0000000200,0.0000000000,
"34997",-4.7055237000,34.1225260800,Kilimanjaro
"34998",-3.3760428400,37.6394704700,Manyara
"34999",-1.3966970600,30.9065702600,Ruvuma
"35000",-4.8783742300,29.9225115900,Tabora
"35001",-1.6967180300,34.2870198300,Kaskazini-Pemba
"35002",-4.4505034300,30.0998492000,Arusha
"35003",-3.2428028500,37.3137803800,Lindi
"35004",-6.3612711000,35.4515394400,Kigoma
"35005",-1.7837729900,31.5417072200,Kaskazini-Pemba
"35006",-2.9033068200,34.0785650200,Kaskazini-Pemba
"35007",-3.1390797800,31.0727477200,Shinyanga
"35008",-3.7377063700,32.5063263200,Kagera
"35009",-3.4821271100,37.4560227000,Lindi
"35010",-8.8439664300,34.6797148700,Tabora
"35011",-6.1136554500,35.3892033800,Kigoma
"35012",-4.7106136500,35.9006299500,Kilimanjaro
"35013",-1.6267688500,33.9177399800,Dodoma
"35014",-8.6826687900,36.7267528300,Tanga
"35015",-4.2455489200,37.9959476600,Lindi
"35016",-4.2739265600,32.7984286700,Kilimanjaro
"35017",-4.6329074900,34.9644723800,Kilimanjaro
"35018",-2.5758979100,33.1131491700,Dodoma
"35019",-2.7467273800,31.3051688700,Shinyanga
"35020",-2.6851744200,33.3725719200,Kagera
"35021",-3.2371657500,36.6280863400,Lindi
"35022",-3.8057392500,35.5564303000,Kusini Unguja
"35023",-2.8806520800,32.9644777300,Dar-Es-Salaam
"35024",-2.6983515000,30.6915459600,Shinyanga
"35025",-5.7024339600,38.3346626700,Arusha
"35026",-6.8728032400,39.4015962900,Kusini-Pemba
"35027",-3.2868650700,37.3555510500,Manyara
"35028",-8.9310824400,33.5530806300,Shinyanga
"35029",-2.9975471200,34.0640903400,Kaskazini-Pemba
"35030",-11.2461930700,35.4504693500,Tanga
"35031",-5.6125377800,30.4819622500,Shinyanga
"35032",-2.6822863700,33.6611106500,Dodoma
"35033",-6.5428621400,38.8341716200,Kusini-Pemba
"35034",-6.1320160900,37.6270298200,Kusini Unguja
"35035",-4.0045295900,35.2695039500,Kusini Unguja
"35036",-10.3021909500,39.3726213800,Tanga
"35037",-3.1771324400,36.9143107200,Lindi
"35038",-3.1609570300,37.5810703200,Lindi
"35039",-3.3402894100,36.7999579600,Lindi
"35040",-9.3774286500,33.8565090600,Singida
"35041",-4.3885137300,37.9025372500,Lindi
"35042",-8.3646759300,31.7153463100,Kaskazini-Pemba
"35043",-7.8430126600,31.2948059800,Kaskazini-Pemba
"35044",-3.4161416700,37.2152704500,Lindi
"35045",-0.0000000200,0.0000000000,
"35046",-7.2317526800,39.4246673600,Kusini-Pemba
"35047",-9.2029341600,33.5995048600,Singida
"35048",-8.9682551400,33.9570585700,Kaskazini-Unguja
"35049",-4.2018416800,32.9831271700,Kilimanjaro
"35050",-1.5931299000,34.4099872000,Kaskazini-Pemba
"35051",-7.3652751700,36.8208739400,Kigoma
"35052",-3.8038120700,30.6416347000,Shinyanga
"35053",-11.0754253400,34.8538285500,Tanga
"35054",-6.9135694200,39.3813818200,Kusini-Pemba
"35055",-6.4466624200,36.4747924800,Kigoma
"35056",-9.8881886800,35.2772743700,Tanga
"35057",-4.2461903300,35.5345451300,Lake Victoria
"35058",-3.7472241500,33.1261262800,Kagera
"35059",-8.7324179000,35.8519156200,Kigoma
"35060",-4.4864978400,34.9624150700,Kilimanjaro
"35061",-0.0000000200,0.0000000000,
"35062",-9.1897145600,33.5620704900,Singida
"35063",-9.2631839600,32.9488362000,Kaskazini-Pemba
"35064",-3.2640521300,37.2701647200,Lindi
"35065",-4.7908043500,29.6482466900,Tabora
"35066",-4.9628054600,34.5614058000,Kilimanjaro
"35067",-9.7254031500,34.5476073400,Iringa
"35068",-4.7997381500,34.6670299100,Kilimanjaro
"35069",-3.7701488800,33.4110552900,Kagera
"35070",-7.9495715400,30.8401052900,Shinyanga
"35071",-3.0118870900,33.0868051700,Iringa
"35072",-10.5864609400,38.7831399300,Tanga
"35073",-7.9627711100,35.3803564000,Kaskazini-Unguja
"35074",-6.8408685600,37.8265723700,Kusini Unguja
"35075",-1.4666827400,34.4652249400,Ruvuma
"35076",-10.7144682400,35.5134334300,Tanga
"35077",-10.9188125300,34.9577788600,Tanga
"35078",-3.2104931500,37.3030163700,Lindi
"35079",-3.0362767700,37.5799945200,Lindi
"35080",-10.8774628300,39.7583706200,Tanga
"35081",-4.8408941000,38.3135282400,Arusha
"35082",-4.5877148700,30.1141701400,Arusha
"35083",-2.5432620000,36.7797939800,Lindi
"35084",-4.6183583000,38.3000051600,Lindi
"35085",-1.9762377900,33.9447063800,Kaskazini-Pemba
"35086",-4.6810431800,29.7677618600,Arusha
"35087",-3.1814182000,33.2863390400,Kagera
"35088",-5.6148197000,30.4831444600,Shinyanga
"35089",-6.8598483300,38.7993440400,Kusini-Pemba
"35090",-7.1971872900,39.1395845400,Kusini-Pemba
"35091",-1.0259728100,30.9429867300,Dodoma
"35092",-4.6169221000,30.2620002400,Arusha
"35093",-2.4829993600,32.2254809400,Dar-Es-Salaam
"35094",-4.4441228300,34.8685422200,Kusini Unguja
"35095",-5.9083137100,32.9583636500,Kaskazini-Pemba
"35096",-4.2401689800,30.1254664900,Arusha
"35097",-3.6508753000,37.6677131500,Lindi
"35098",-3.9828810700,35.7588283100,Lake Victoria
"35099",-4.3714260300,33.4191217100,Kilimanjaro
"35100",-3.5960890800,37.6979937600,Lindi
"35101",-3.8020357400,37.8460967200,Lindi
"35102",-8.4130762500,34.9415947800,Kaskazini-Unguja
"35103",-8.7980618100,31.9813354900,Kaskazini-Pemba
"35104",-4.3605388500,30.0948242400,Arusha
"35105",-2.9458533900,30.9041911600,Shinyanga
"35106",-6.4560199700,38.3289999900,Kusini-Pemba
"35107",-6.5326162200,38.9931857700,Kusini-Pemba
"35108",-1.7914586400,31.5996418800,Kaskazini-Pemba
"35109",-3.2344347600,37.6051030900,Lindi
"35110",-6.1327407200,36.1633624000,Kigoma
"35111",-11.0376446600,34.9064776700,Tanga
"35112",-4.0672782800,37.7274096900,Lindi
"35113",-5.7786254700,38.2869348000,Arusha
"35114",-10.6632692300,35.1264626300,Tanga
"35115",-4.8637487800,29.7398591800,Tabora
"35116",-7.0351112700,36.9085850500,Kigoma
"35117",-10.1867413400,39.0051509100,Tanga
"35118",-0.0000000200,0.0000000000,
"35119",-7.5168674800,35.4712351000,Kaskazini-Unguja
"35120",-6.3382339700,35.9993311900,Kigoma
"35121",-6.9852605700,39.3050580700,Kusini-Pemba
"35122",-10.3567259200,40.0283894000,Tanga
"35123",-3.2487025300,36.9220091200,Lindi
"35124",-6.6144159300,31.1364676700,Shinyanga
"35125",-3.3155717400,36.8812951200,Lindi
"35126",-3.3305619300,32.5062896900,Kagera
"35127",-4.2968768100,38.0019921400,Lindi
"35128",-3.8158441400,32.5865911400,Kagera
"35129",-10.5853899800,35.0269236100,Tanga
"35130",-9.5945290600,34.6019312000,Iringa
"35131",-7.3785266700,31.0525506400,Kaskazini-Pemba
"35132",-4.5038380000,38.3921575400,Lindi
"35133",-6.9003867000,39.3583625400,Kusini-Pemba
"35134",-3.2752165200,37.4820051000,Manyara
"35135",-3.4367427600,30.7169391100,Shinyanga
"35136",-3.2748758000,37.2467432300,Lindi
"35137",-3.0579442200,37.5767362700,Lindi
"35138",-4.0989171600,36.5838860600,Kusini-Pemba
"35139",-4.1832380400,32.3421442200,Kagera
"35140",-4.6854432800,30.0561566500,Arusha
"35141",-7.4787950600,35.9783398500,Kaskazini-Unguja
"35142",-3.5501870000,36.9869241100,Kusini-Pemba
"35143",-8.9163569000,36.8312940700,Tanga
"35144",-1.1825434800,31.7839967400,Dodoma
"35145",-3.7125169900,37.6500396400,Lindi
"35146",-3.3651334500,37.0361345600,Lindi
"35147",-9.3307917900,34.0669321400,Kaskazini-Unguja
"35148",-1.1075656300,30.6723057000,Ruvuma
"35149",-10.6966404600,36.0478037900,Tanga
"35150",-9.0752074100,34.0749620400,Kaskazini-Unguja
"35151",-6.5784928000,39.0338666800,Kusini-Pemba
"35152",-3.7564294000,37.6193897100,Lindi
"35153",-6.2019730600,36.1274143900,Kigoma
"35154",-1.4094651300,34.7261221500,Ruvuma
"35155",-9.3183760400,33.6574262100,Singida
"35156",-3.2637470500,37.0755753300,Lindi
"35157",-6.2776999200,31.0658666500,Shinyanga
"35158",-2.8254802100,30.9815635600,Shinyanga
"35159",-9.2334525300,33.0082501600,Kaskazini-Pemba
"35160",-8.4049498800,35.3678211600,Kaskazini-Unguja
"35161",-10.7564305200,37.0024699600,Tanga
"35162",-4.2761567900,37.8887537300,Lindi
"35163",-8.1331987000,36.6823806700,Kigoma
"35164",-5.7173494400,37.0883033600,Kilimanjaro
"35165",-7.7941489800,37.0363339300,Kigoma
"35166",-6.8243659100,38.1848454300,Kusini Unguja
"35167",-4.7478931800,33.2272227800,Kilimanjaro
"35168",-3.6596898200,30.4881251200,Shinyanga
"35169",-2.6301178200,33.4273450200,Dodoma
"35170",-8.8328720400,33.8539569400,Shinyanga
"35171",-10.1913614300,38.6326915000,Tanga
"35172",-4.4009828400,34.4481758300,Kilimanjaro
"35173",-4.5849598500,34.9915156400,Kilimanjaro
"35174",-1.2410293200,31.4837251800,Dodoma
"35175",-3.2858601600,37.5099614400,Manyara
"35176",-4.8339580900,29.6583874700,Tabora
"35177",-9.1040297500,34.6671970000,Tabora
"35178",-9.2393502200,33.9601659700,Singida
"35179",-11.3488078900,38.4279721800,Tanga
"35180",-3.2569888500,36.6525291500,Lindi
"35181",-6.6333634200,38.3609220400,Kusini-Pemba
"35182",-3.4528203400,31.9376981800,Kaskazini-Pemba
"35183",-2.8360764700,31.4584070600,Shinyanga
"35184",-9.5775769800,34.4391304100,Tabora
"35185",-6.0804978400,36.5867827500,Kigoma
"35186",-4.0238239200,33.1731851000,Kilimanjaro
"35187",-4.6664016000,38.2617723700,Lindi
"35188",-3.2030108800,37.2384327500,Lindi
"35189",-9.3125031000,33.0109094900,Kaskazini-Pemba
"35190",-2.9496266900,34.1221011700,Kaskazini-Pemba
"35191",-2.7261630500,36.7044763400,Lindi
"35192",-8.1958918900,35.2848211800,Kaskazini-Unguja
"35193",-2.5253321400,33.0553491900,Dodoma
"35194",-0.0000000200,0.0000000000,
"35195",-3.1025464600,36.6967911400,Lindi
"35196",-6.4370058700,31.1041073000,Shinyanga
"35197",-4.0677233400,32.4363219600,Kagera
"35198",-8.7481771400,34.7526364200,Tabora
"35199",-8.5681217600,35.9246491000,Kigoma
"35200",-2.6049535100,33.4195667300,Dodoma
"35201",-3.8844278400,32.4476241200,Kagera
"35202",-5.7252857300,36.5868462900,Kilimanjaro
"35203",-9.8696226000,37.8766840100,Tanga
"35204",-4.6524509000,38.2940541400,Lindi
"35205",-4.7316338100,36.2025854700,Kilimanjaro
"35206",-0.0000000200,0.0000000000,
"35207",-9.0969432100,32.7574172900,Kaskazini-Pemba
"35208",-2.9107612600,33.3070144900,Kagera
"35209",-10.8027733800,39.0226887000,Tanga
"35210",-8.9922841900,33.9753804700,Kaskazini-Unguja
"35211",-4.6679160600,33.1689336800,Kilimanjaro
"35212",-1.4250828100,31.4753780600,Dodoma
"35213",-8.9433573600,36.1886663900,Tanga
"35214",-4.4011415100,37.9281894100,Lindi
"35215",-2.6550758900,33.4734141800,Dodoma
"35216",-3.2336021400,35.8911989500,Kusini Unguja
"35217",-9.3227363300,33.0876810900,Tabora
"35218",-9.7294752400,34.7562479100,Iringa
"35219",-2.5746355800,33.2755609900,Dodoma
"35220",-3.3250464300,37.4018328500,Manyara
"35221",-8.6596791400,34.2999632300,Shinyanga
"35222",-4.5474011700,34.1713477200,Kilimanjaro
"35223",-3.4133841000,31.5718705200,Kaskazini-Pemba
"35224",-6.0974437500,35.9719625500,Kigoma
"35225",-10.7161813000,36.0229933900,Tanga
"35226",-10.2803454100,38.8982573700,Tanga
"35227",-1.6108399400,30.9382244700,Ruvuma
"35228",-1.5998194200,31.6384638900,Kaskazini-Pemba
"35229",-9.7987647800,38.0881365500,Tanga
"35230",-2.8356598800,33.1758317900,Kagera
"35231",-5.2380291000,38.8236762400,Arusha
"35232",-1.3787346900,34.4552192700,Ruvuma
"35233",-6.1272366300,35.8355262100,Kigoma
"35234",-5.0199347200,39.0074489700,Arusha
"35235",-3.8348651000,36.7218684800,Kusini-Pemba
"35236",-8.7748749100,36.3773350500,Tanga
"35237",-3.4185301000,37.4602868000,Manyara
"35238",-5.1880122400,38.5825415400,Arusha
"35239",-9.3425009100,34.4813476800,Kaskazini-Unguja
"35240",-9.7869936300,34.5887401400,Iringa
"35241",-4.1687432700,33.9617190700,Kilimanjaro
"35242",-3.2495762500,36.9126547200,Lindi
"35243",-4.2855046900,35.8501604600,Lake Victoria
"35244",-3.3335358700,33.7933056600,Manyara
"35245",-8.7117599700,33.8203011400,Shinyanga
"35246",-4.7078104200,29.6763992200,Tabora
"35247",-7.2529371500,38.0054045700,Kusini Unguja
"35248",-6.5772831000,38.8568745200,Kusini-Pemba
"35249",-7.9154162600,36.8702870100,Kigoma
"35250",-9.1011024500,32.7728501900,Kaskazini-Pemba
"35251",-0.0000000200,0.0000000000,
"35252",-9.0486467400,34.6469250800,Tabora
"35253",-9.3981325500,33.8688089300,Singida
"35254",-9.3068371500,34.0097938700,Kaskazini-Unguja
"35255",-9.3281854200,32.8768633400,Kaskazini-Pemba
"35256",-10.3808468800,35.6719028700,Tanga
"35257",-9.9829111100,39.4015774500,Tanga
"35258",-9.4995347500,33.9386999700,Tabora
"35259",-4.1641585800,33.9660908900,Kilimanjaro
"35260",-8.1683013800,35.0004512300,Kaskazini-Unguja
"35261",-1.8396672800,31.1751637700,Ruvuma
"35262",-9.2068981200,33.7082348900,Singida
"35263",-3.4177998600,31.8097445700,Kaskazini-Pemba
"35264",-8.2589300200,31.3729016300,Kaskazini-Pemba
"35265",-1.6988387300,31.0317749100,Ruvuma
"35266",-9.2705031400,34.0032706700,Kaskazini-Unguja
"35267",-7.0132622300,37.7315173100,Kusini Unguja
"35268",-1.4423448200,31.1693566800,Ruvuma
"35269",-4.3508384800,34.7690475800,Kilimanjaro
"35270",-9.4631308000,33.9495434800,Tabora
"35271",-9.1335996000,32.8564096800,Kaskazini-Pemba
"35272",-4.4466510700,30.3008483100,Arusha
"35273",-3.0189630300,34.3090109200,Kaskazini-Pemba
"35274",-3.4336252200,36.7199322600,Lindi
"35275",-9.2794348800,39.6132267100,Kusini-Pemba
"35276",-0.0000000200,0.0000000000,
"35277",-4.8476313700,29.7330593400,Tabora
"35278",-10.9438991600,34.9977437700,Tanga
"35279",-5.6198151300,36.4214127700,Kilimanjaro
"35280",-8.2643063100,33.2442626200,Kaskazini-Pemba
"35281",-3.2563575200,37.2161066000,Lindi
"35282",-2.9246433800,33.0161143200,Iringa
"35283",-3.2357299400,37.6350933400,Lindi
"35284",-6.6132165400,38.3431074200,Kusini-Pemba
"35285",-8.2087600800,36.2436689500,Kigoma
"35286",-4.3509040700,35.4354157300,Lake Victoria
"35287",-4.2908776300,35.4631129900,Lake Victoria
"35288",-7.9121109800,39.6583732400,Pwani
"35289",-5.3485289200,38.9804696200,Kusini-Pemba
"35290",-4.5793368000,33.1620211400,Kilimanjaro
"35291",-7.4723003600,39.2272959700,Kusini-Pemba
"35292",-6.9922687400,36.9148361000,Kigoma
"35293",-7.7198973100,32.7909226000,Kaskazini-Pemba
"35294",-0.0000000200,0.0000000000,
"35295",-10.8657514500,39.1294386300,Tanga
"35296",-4.6699050500,34.9158410000,Kilimanjaro
"35297",-10.5820656400,35.7825533700,Tanga
"35298",-9.5756462700,33.8295929300,Tabora
"35299",-1.7940756200,34.0142671400,Dodoma
"35300",-8.8486870100,33.6388724300,Shinyanga
"35301",-4.7823067600,32.3970996500,Shinyanga
"35302",-0.0000000200,0.0000000000,
"35303",-8.9727585300,34.9128874600,Tabora
"35304",-4.2512327600,30.1943019700,Arusha
"35305",-3.6120011700,33.8312693400,Mbeya
"35306",-2.4766798300,32.9198613900,Dar-Es-Salaam
"35307",-4.0078670900,32.0629067400,Kagera
"35308",-6.4791539700,38.9982964000,Kusini-Pemba
"35309",-8.9704995600,33.2964263800,Shinyanga
"35310",-3.4850926800,37.5602344900,Manyara
"35311",-8.1408114800,36.6809023900,Kigoma
"35312",-5.4185368200,38.9764309800,Kusini-Pemba
"35313",-9.8460455300,34.7333084600,Iringa
"35314",-5.1602566600,38.7461171800,Arusha
"35315",-2.0348859700,32.9631227400,Kagera
"35316",-6.7270614400,38.8349997900,Kusini-Pemba
"35317",-0.0000000200,0.0000000000,
"35318",-8.4795197700,38.9184830800,Kusini-Pemba
"35319",-9.2306113000,33.1177704600,Kaskazini-Pemba
"35320",-6.3666264500,31.2462942300,Shinyanga
"35321",-0.0000000200,0.0000000000,
"35322",-3.1397866200,33.5170642400,Manyara
"35323",-4.7650647600,35.9431433400,Kilimanjaro
"35324",-3.1382042400,36.8537074200,Lindi
"35325",-10.6938200700,38.5033011700,Tanga
"35326",-4.7487421000,29.7370196800,Tabora
"35327",-8.9670742200,32.8609943900,Kaskazini-Pemba
"35328",-1.8102205700,34.3858604900,Kaskazini-Pemba
"35329",-3.3418675200,37.3941423600,Manyara
"35330",-10.9548863500,37.2330704800,Tanga
"35331",-2.7197231500,33.4121269600,Kagera
"35332",-4.1624256500,33.0148775000,Kilimanjaro
"35333",-3.2428145500,37.1624506500,Lindi
"35334",-3.1682077400,37.0209449700,Lindi
"35335",-10.2366679700,34.7179671500,Iringa
"35336",-1.1186065000,31.8267358500,Dodoma
"35337",-9.0877571500,36.0092379500,Tanga
"35338",-5.7679960100,35.8020082000,Kigoma
"35339",-9.1553306100,34.7698195400,Tabora
"35340",-6.0973415000,36.9262738700,Kigoma
"35341",-8.6563895800,36.7230405000,Tanga
"35342",-5.1385429600,32.7455186900,Kaskazini-Pemba
"35343",-3.2274356000,37.1774249600,Lindi
"35344",-1.5851449000,31.1762775500,Ruvuma
"35345",-2.8162686800,33.4007425100,Kagera
"35346",-3.3215517700,35.6647380200,Kusini Unguja
"35347",-3.3565704300,36.6682572100,Lindi
"35348",-10.7214973600,35.3812795100,Tanga
"35349",-3.3546361200,36.7157629100,Lindi
"35350",-6.0459686700,37.2295389800,Kigoma
"35351",-4.9062649800,29.6071219000,Singida
"35352",-1.8421898600,31.5460473100,Kaskazini-Pemba
"35353",-10.8431540800,39.4742881700,Tanga
"35354",-3.1326337500,36.7450827400,Lindi
"35355",-0.0000000200,0.0000000000,
"35356",-6.1234156600,37.5789276100,Kusini Unguja
"35357",-4.0147899000,32.4520125100,Kagera
"35358",-7.8948324000,31.5404636800,Kaskazini-Pemba
"35359",-2.7354525400,33.5202380600,Kagera
"35360",-2.0539301900,31.5244050700,Kaskazini-Pemba
"35361",-2.8752697200,36.1845295800,Lindi
"35362",-3.5418001200,37.5208273300,Lindi
"35363",-4.2800942100,30.4247891800,Arusha
"35364",-3.3303415200,37.4805516200,Manyara
"35365",-7.8044788800,36.8959589000,Kigoma
"35366",-9.3188637800,32.9626692400,Kaskazini-Pemba
"35367",-11.3205001600,36.8607301600,Tanga
"35368",-3.6178017000,33.8050059600,Mbeya
"35369",-9.7135938600,34.7641416100,Iringa
"35370",-6.9174207200,39.2032618300,Kusini-Pemba
"35371",-2.1386701300,35.7510622400,Manyara
"35372",-8.2303946600,35.7081779200,Kaskazini-Unguja
"35373",-2.8054710600,33.4639259000,Kagera
"35374",-8.9357242100,33.5386471400,Shinyanga
"35375",-4.6312132900,35.7108717700,Kilimanjaro
"35376",-9.7636504900,34.4888586400,Iringa
"35377",-10.2696646400,38.7662224900,Tanga
"35378",-10.2913870300,40.1970466800,Tanga
"35379",-8.9603393500,36.8589186500,Tanga
"35380",-9.0551931000,32.4898677200,Kaskazini-Pemba
"35381",-5.2212991700,38.5812387700,Arusha
"35382",-4.8660781800,34.5965544800,Kilimanjaro
"35383",-3.3375200900,36.6698097200,Lindi
"35384",-6.7390135400,38.8726378300,Kusini-Pemba
"35385",-9.2591961700,33.2361236600,Shinyanga
"35386",-10.1938349600,39.5326706900,Tanga
"35387",-4.5293278300,30.0394799600,Arusha
"35388",-1.3025433900,31.8437189100,Dodoma
"35389",-3.5584342600,36.8386246600,Lindi
"35390",-3.3083836600,36.8158763500,Lindi
"35391",-4.3929517700,37.9571558500,Lindi
"35392",-6.4982102600,39.0138057700,Kusini-Pemba
"35393",-3.2205391400,37.1992761100,Lindi
"35394",-7.8597336200,38.5006158100,Kusini-Pemba
"35395",-8.4264170300,35.0300894300,Kaskazini-Unguja
"35396",-4.0048767000,37.5061540900,Kusini-Pemba
"35397",-5.0960120800,34.7542559400,Kilimanjaro
"35398",-9.9805010300,39.3968646900,Tanga
"35399",-4.2298907800,37.8465802300,Lindi
"35400",-5.1478493800,38.7291872000,Arusha
"35401",-3.3066009000,37.6407014900,Manyara
"35402",-5.1423983300,34.9700910500,Kilimanjaro
"35403",-2.0195676800,33.0343393600,Kagera
"35404",-9.7579377900,35.3005225600,Tanga
"35405",-3.1363433300,33.7487392700,Manyara
"35406",-8.1190817400,36.6507651500,Kigoma
"35407",-4.4647892000,38.0770404300,Lindi
"35408",-3.7734368400,37.5519663300,Lindi
"35409",-6.6388200200,38.3695001200,Kusini-Pemba
"35410",-6.0588042700,37.0390670400,Kigoma
"35411",-2.5915250500,32.9095973600,Iringa
"35412",-3.2518953100,37.2879514700,Lindi
"35413",-3.3056191900,37.5626626900,Manyara
"35414",-6.2657476200,37.5393495100,Kusini Unguja
"35415",-7.3722533800,31.1127843000,Kaskazini-Pemba
"35416",-2.7767713800,31.7781760600,Shinyanga
"35417",-5.1402021500,34.7720601200,Kilimanjaro
"35418",-7.7873591800,37.0395372500,Kigoma
"35419",-6.1206026900,38.4070399600,Kusini-Pemba
