,genre_ids,id,original_language,original_title,popularity,release_date,title,vote_average,vote_count
10120,"[35, 99]",570253,en,Garlan Hulse: Where Potential Lives,0.6,2013-03-06,Garlan Hulse: Where Potential Lives,8.0,2
10121,[99],554669,en,Seeds of Hope,0.6,2012-10-13,Seeds of Hope,8.0,1
10122,[10749],548165,ru,Don't Forget Love,0.6,2013-02-05,Don't Forget Love,8.0,1
10123,"[16, 10752, 14]",517171,zh,Feast in a Fallen City,0.6,2013-06-15,Feast in a Fallen City,8.0,1
10124,[10402],504146,en,The Mrs. Carter Show World Tour,0.6,2013-04-15,The Mrs. Carter Show World Tour,8.0,1
10125,[99],473526,en,Secrets of Chatsworth,0.6,2013-01-01,Secrets of Chatsworth,8.0,4
10126,"[14, 10402]",471072,en,Cinderoncé,0.6,2013-08-20,Cinderoncé,8.0,1
10127,[],435222,en,"History of Oklahoma Football, Part 2",0.6,2013-04-02,"History of Oklahoma Football, Part 2",8.0,1
10128,[],424810,en,In Effluence accord; Emulsion,0.6,2013-01-01,In Effluence accord; Emulsion,8.0,1
10129,[],424800,en,Retracing Home,0.6,2013-01-01,Retracing Home,8.0,1
10130,[],424799,en,Reveries,0.6,2013-01-01,Reveries,8.0,1
10131,"[28, 35]",420135,en,Punching,0.6,2013-06-21,Punching,8.0,1
10132,[99],389488,en,Tupac - Aftermath,0.6,2013-10-03,Tupac - Aftermath,8.0,1
10133,[16],382165,en,How to Abandon Ship,0.6,2013-05-13,How to Abandon Ship,8.0,1
10134,"[9648, 99]",378290,el,Mysteryquest Odessa,0.6,2013-01-19,Mysteryquest Odessa,8.0,1
10135,"[18, 35]",373800,en,Natives,0.6,2013-03-08,Natives,8.0,2
10136,[99],373049,en,Battle for the Elephants,0.6,2013-02-27,Battle for the Elephants,8.0,1
10137,"[12, 10751]",371985,en,Это твой день,0.6,2013-12-10,It's Your Day,8.0,1
10138,[18],347954,en,Avenues,0.6,2013-12-14,Avenues,8.0,1
10139,[18],345343,en,Needle,0.6,2013-10-15,Needle,8.0,1
10140,[99],342714,en,Crossroads: Labor Pains of a New Worldview,0.6,2013-01-01,Crossroads: Labor Pains of a New Worldview,8.0,1
10141,[],336757,en,Young Lakota,0.6,2013-01-01,Young Lakota,8.0,1
10142,"[99, 36]",334763,en,League of Denial: The NFL’s Concussion Crisis,0.6,2013-10-08,League of Denial: The NFL’s Concussion Crisis,8.0,4
10143,[],331767,en,The Last Hit,0.6,2013-10-27,The Last Hit,8.0,1
10144,[],330312,en,Legends of Mid-South Wrestling,0.6,2013-09-10,Legends of Mid-South Wrestling,8.0,1
10145,[],323733,en,Tell It On the Mountain,0.6,2013-02-17,Tell It On the Mountain,8.0,1
10146,"[35, 28]",322707,en,Rope a Dope,0.6,2013-10-18,Rope a Dope,8.0,1
10147,[99],320339,en,American Weightlifting,0.6,2013-11-01,American Weightlifting,8.0,1
10148,[99],318961,en,Istanbul Unveiled,0.6,2013-12-10,Istanbul Unveiled,8.0,1
10149,[99],317916,en,Beyond All Boundaries,0.6,2013-01-01,Beyond All Boundaries,8.0,3
10150,[],316696,en,Kaddipudi,0.6,2013-06-07,Kaddipudi,8.0,1
10151,[99],314393,en,Captivated,0.6,2013-01-01,Captivated,8.0,1
10152,[],313240,en,To Go Viking,0.6,2013-01-01,To Go Viking,8.0,1
10153,[],308545,en,Waiting for Mamu,0.6,2013-07-13,Waiting for Mamu,8.0,2
10154,[10402],305954,en,Heart and Friends: Home For The Holidays,0.6,2013-12-25,Heart and Friends: Home For The Holidays,8.0,1
10155,[99],304105,en,Christmas on the Danube,0.6,2013-12-15,Christmas on the Danube,8.0,1
10156,[],303415,en,Alice,0.6,2013-10-01,Alice,8.0,1
10157,"[10749, 35, 18]",302662,en,Stranded N Dangriga,0.6,2013-07-13,Stranded N Dangriga,8.0,1
10158,"[53, 18, 9648]",299237,en,The Good Life,0.6,2013-03-10,The Good Life,8.0,1
10159,[35],294633,en,Mike Case in: The Big Kiss Off,0.6,2013-06-15,Mike Case in: The Big Kiss Off,8.0,2
10160,[18],293821,en,Aleister Crowley: Legend of the Beast,0.6,2013-01-01,Aleister Crowley: Legend of the Beast,8.0,1
10161,"[12, 16]",292115,zh,绿林大冒险,0.6,2013-12-01,Jungle Master,8.0,1
10162,[99],284568,en,Closure,0.6,2013-12-01,Closure,8.0,1
10163,[35],283822,en,Foureyes,0.6,2013-09-13,Foureyes,8.0,1
10164,[],283405,en,Deadliest Catch: The Legend Of The Time Bandit,0.6,2013-04-16,Deadliest Catch: The Legend Of The Time Bandit,8.0,1
10165,"[27, 18]",277361,en,Delicacy,0.6,2013-04-20,Delicacy,8.0,1
10166,[18],273518,en,Who Did I Marry?,0.6,2013-01-01,Who Did I Marry?,8.0,1
10167,[16],273093,en,Glistening Thrills,0.6,2013-09-01,Glistening Thrills,8.0,1
10168,[],271295,en,The Vivian Maier Mystery,0.6,2013-01-01,The Vivian Maier Mystery,8.0,3
10169,[],271196,en,Robert Williams Mr. Bitchin',0.6,2013-01-01,Robert Williams Mr. Bitchin',8.0,1
10170,"[35, 18]",254924,en,Lost Angel,0.6,2013-10-01,Lost Angel,8.0,1
10171,[99],252638,en,Polar Bears: Ice Bear,0.6,2013-10-01,Polar Bears: Ice Bear,8.0,1
10172,[99],252147,en,Mile... Mile & A Half,0.6,2013-06-01,Mile... Mile & A Half,8.0,8
10173,[99],245997,pt,A Era dos Campeões,0.6,2013-11-19,3 Champions,8.0,1
10174,[],242926,en,Karaoke!,0.6,2013-04-03,Karaoke!,8.0,1
10175,[10402],232566,en,Testament: Dark Roots of Thrash,0.6,2013-10-18,Testament: Dark Roots of Thrash,8.0,1
10176,[],232048,en,This Is What They Want,0.6,2013-10-29,This Is What They Want,8.0,1
10177,[],230317,en,Sara Bareilles: Brave Enough Live at the Variety Playhouse,0.6,2013-10-12,Sara Bareilles: Brave Enough Live at the Variety Playhouse,8.0,1
10178,[99],228946,en,Nile Rodgers: The Hitmaker,0.6,2013-03-29,Nile Rodgers: The Hitmaker,8.0,1
10179,"[16, 10751]",227362,en,The Jungle Book: Return 2 the Jungle,0.6,2013-05-21,The Jungle Book: Return 2 the Jungle,8.0,1
10180,[10402],225887,en,Portnoy Sheehan MacAlpine Sherinian: Live in Tokyo,0.6,2013-09-03,Portnoy Sheehan MacAlpine Sherinian: Live in Tokyo,8.0,1
10181,[],225815,en,The Rugby Player,0.6,2013-04-27,The Rugby Player,8.0,1
10182,[27],224896,vi,Ngôi Nhà Trong Hẻm,0.6,2013-10-25,House in the Alley,8.0,1
10183,"[35, 10749]",224275,en,Wedding Palace,0.6,2013-09-27,Wedding Palace,8.0,2
10184,[],220671,en,The Invisible Lighthouse,0.6,2013-01-01,The Invisible Lighthouse,8.0,1
10185,[],220291,en,Trissákia 3,0.6,2013-05-25,Trissákia 3,8.0,1
10186,[],216425,en,Glickman,0.6,2013-08-26,Glickman,8.0,2
10187,[10749],214847,en,Say Yes,0.6,2013-08-14,Say Yes,8.0,1
10188,[99],213308,en,2013 NBA Champions: Miami Heat,0.6,2013-07-30,2013 NBA Champions: Miami Heat,8.0,1
10189,"[99, 18, 10751]",209605,en,Submit the Documentary: The Virtual Reality of Cyberbullying,0.6,2013-03-23,Submit the Documentary: The Virtual Reality of Cyberbullying,8.0,1
10190,[],204503,en,Channel 4's Comedy Gala,0.6,2013-11-18,Channel 4's Comedy Gala,8.0,1
10191,[],203983,en,Thuy Nga Paris By Night 108,0.6,2013-03-22,Thuy Nga Paris By Night 108,8.0,1
10192,[99],201783,en,Tapia,0.6,2013-06-15,Tapia,8.0,2
10193,[],201728,en,So Dark,0.6,2013-03-29,So Dark,8.0,1
10194,[99],201361,en,American Revolutionary: The Evolution of Grace Lee Boggs,0.6,2013-06-16,American Revolutionary: The Evolution of Grace Lee Boggs,8.0,2
10195,[16],200716,en,The Dark Sorcerer,0.6,2013-06-10,The Dark Sorcerer,8.0,2
10196,[99],192028,en,Remote Area Medical,0.6,2013-04-06,Remote Area Medical,8.0,1
10197,"[99, 10749]",188712,en,Married and Counting,0.6,2013-04-26,Married and Counting,8.0,1
10198,[99],188509,en,Elway To Marino,0.6,2013-04-23,Elway To Marino,8.0,4
10199,[99],188473,en,Big Shot,0.6,2013-10-22,Big Shot,8.0,1
10200,[99],186399,en,A Deeper Shade of Blue,0.6,2013-04-19,A Deeper Shade of Blue,8.0,1
10201,[18],185351,en,A Green Story,0.6,2013-05-24,A Green Story,8.0,2
10202,[99],185326,en,Broadway Musicals: A Jewish Legacy,0.6,2013-01-01,Broadway Musicals: A Jewish Legacy,8.0,1
10203,[99],183176,en,Lord Montagu,0.6,2013-04-04,Lord Montagu,8.0,1
10204,[99],181454,en,The Ghosts in Our Machine,0.6,2013-11-08,The Ghosts in Our Machine,8.0,3
10205,[],180357,en,The Revolutionary Optimists,0.6,2013-03-29,The Revolutionary Optimists,8.0,1
10206,[],175200,ar,الحفلة,0.6,2013-03-20,The Party,8.0,1
10207,[],173412,en,The Review Must Go On,0.6,2013-01-22,The Review Must Go On,7.8,2
10208,"[18, 878]",171542,en,HENRi,0.6,2013-02-26,HENRi,7.8,4
10209,[99],473524,en,Secrets of Althorp: The Spencers,0.6,2013-01-01,Secrets of Althorp: The Spencers,7.7,3
10210,[99],229353,en,No Más,0.6,2013-10-15,No Más,7.7,3
10211,[99],226667,en,Free Spirits,0.6,2013-10-08,Free Spirits,7.7,3
10212,[10402],200685,en,Garbage: One Mile High... Live,0.6,2013-05-28,Garbage: One Mile High... Live,7.7,3
10213,[35],179752,en,Fat Man Little Boy,0.6,2013-03-01,Fat Man Little Boy,7.7,3
10214,[99],159026,en,"Manqana, romelic kvelafers gaaqrobs",0.6,2013-08-09,The Machine Which Makes Everything Disappear,7.7,3
10215,[99],173188,en,Before You Know It,0.6,2013-03-14,Before You Know It,7.6,5
10216,[18],215908,en,Noah,0.6,2013-09-09,Noah,7.6,11
10217,"[28, 878]",279954,en,Portal: Survive!,0.6,2013-10-08,Portal: Survive!,7.5,11
10218,[99],365074,en,Arctic Fire 2013,0.6,2013-05-27,Arctic Fire 2013,7.5,1
10219,"[878, 18]",361592,en,We Are Animals,0.6,2013-06-28,We Are Animals,7.5,6
10220,[],347077,en,This Is It,0.6,2013-07-01,This Is It,7.5,2
10221,"[18, 878, 53]",311104,en,The Landing,0.6,2013-10-26,The Landing,7.5,3
10222,"[28, 16, 878]",282315,en,Star Wars: Bounty Hunter - Beyond The Game,0.6,2013-09-19,Star Wars: Bounty Hunter - Beyond The Game,7.5,2
10223,"[18, 14]",242351,en,East of Kensington,0.6,2013-11-01,East of Kensington,7.5,2
10224,[],232253,en,Soundgarden: [2013] Live From The Artists Den,0.6,2013-07-08,Soundgarden: [2013] Live From The Artists Den,7.5,1
10225,[10751],232105,en,My Stepbrother Is a Vampire!?!,0.6,2013-10-01,My Stepbrother Is a Vampire!?!,7.5,1
10226,[99],228931,en,Statin Nation,0.6,2013-04-01,Statin Nation,7.5,1
10227,[99],217117,en,Madagascar 3D,0.6,2013-08-26,Madagascar 3D,7.5,2
10228,[18],215918,en,1982,0.6,2013-12-31,1982,7.5,2
10229,[10402],206462,en,Jane's Addiction - Live in NYC,0.6,2013-06-25,Jane's Addiction - Live in NYC,7.5,1
10230,"[18, 35]",196263,es,Del lado del verano,0.6,2013-06-25,The Summer Side,7.5,2
10231,[],191789,en,Alvarez vs Trout,0.6,2013-04-20,Alvarez vs Trout,7.5,1
10232,[99],190513,en,How Not to Make a Movie,0.6,2013-04-10,How Not to Make a Movie,7.5,3
10233,[99],158997,en,American Promise,0.6,2013-10-18,American Promise,7.5,2
10234,"[99, 36]",100868,en,Tokyo Waka,0.6,2013-08-28,Tokyo Waka,7.5,2
10235,[99],527481,en,America's Longest War,0.6,2013-10-19,America's Longest War,7.3,3
10236,[99],363999,en,Secrets of the Tower of London,0.6,2013-10-27,Secrets of the Tower of London,7.3,6
10237,[99],240268,en,Sriracha,0.6,2013-11-29,Sriracha,7.3,12
10238,"[35, 27]",141210,en,The Sleepover,0.6,2013-10-12,The Sleepover,7.3,3
10239,[99],97093,es,Cuchillo de Palo,0.6,2013-03-18,108,7.3,3
10240,[99],252700,en,Inside Pixar,0.6,2013-02-08,Inside Pixar,7.3,5
10241,[53],249941,de,Die Frau hinter der Wand,0.6,2013-11-09,Whispers Behind the Wall,7.3,2
10242,[18],241889,en,Good Morning Karachi,0.6,2013-11-09,Good Morning Karachi,7.3,4
10243,"[18, 14]",195507,en,Siren,0.6,2013-10-26,Siren,7.3,2
10244,[18],192137,en,Not Waving but Drowning,0.6,2012-09-09,Not Waving but Drowning,7.3,4
10245,[99],159000,en,Citizen Koch,0.6,2013-01-20,Citizen Koch,7.3,4
10246,[10402],234094,en,Dream Theater: Live At Luna Park,0.6,2013-11-05,Dream Theater: Live At Luna Park,7.2,7
10247,[99],473533,en,Secrets of Highclere Castle,0.6,2013-01-01,Secrets of Highclere Castle,7.2,5
10248,[99],174374,en,Lenny Cooke,0.6,2013-12-06,Lenny Cooke,7.2,6
10249,[18],228445,sv,Stockholm Stories,0.6,2013-10-12,Stockholm Stories,7.1,7
10250,"[12, 16, 35, 10751, 14, 27, 10770]",213121,en,Toy Story of Terror!,0.6,2014-08-19,Toy Story of Terror!,7.1,413
10251,[99],240980,en,Pierce the Veil: This Is a Wasteland,0.6,2013-12-12,Pierce the Veil: This Is a Wasteland,7.1,4
10252,[99],418931,en,War of the Worlds,0.6,2013-10-29,War of the Worlds,7.1,5
10253,[18],214826,en,Things Never Said,0.6,2013-09-06,Things Never Said,7.1,5
10254,"[12, 18]",203819,en,Tracks,0.6,2014-09-19,Tracks,7.1,273
10255,[18],80717,es,Violeta se fue a los cielos,0.6,2013-03-29,Violeta Went to Heaven,7.1,18
10256,"[12, 18]",553681,en,Rail Pennies,0.6,2013-09-19,Rail Pennies,7.0,1
10257,[99],535835,en,Where Should the Birds Fly?,0.6,2013-06-21,Where Should the Birds Fly?,7.0,1
10258,[],519897,en,Teach,0.6,2013-09-06,Teach,7.0,1
10259,"[18, 10749]",501030,en,Kinda Like a Love Story,0.6,2013-11-16,Kinda Like a Love Story,7.0,1
10260,"[53, 878]",488581,en,Leave Us Alone,0.6,2013-10-11,Leave Us Alone,7.0,1
10261,"[12, 16]",466943,en,Mirage,0.6,2013-06-11,Mirage,7.0,1
10262,"[12, 16]",466942,en,Basilisk,0.6,2013-05-06,Basilisk,7.0,1
10263,"[18, 80]",462965,en,American Bomber,0.6,2013-05-17,American Bomber,7.0,1
10264,"[28, 35]",439755,en,Wake-up Juice,0.6,2013-02-05,Wake-up Juice,7.0,1
10265,"[18, 99]",428248,en,Godka cirka,0.6,2013-06-13,Godka cirka,7.0,1
10266,[],426295,en,Aftermath,0.6,2013-10-13,Aftermath,7.0,3
10267,[99],419775,en,The Apothecary,0.6,2013-11-03,The Apothecary,7.0,1
10268,[],417480,en,Bed Demon,0.6,2013-08-20,Bed Demon,7.0,1
10269,[],410026,en,Zero Hour,0.6,2013-01-01,Zero Hour,7.0,1
10270,[],408075,en,AB-,0.6,2013-04-20,AB-,7.0,1
10271,"[10751, 14, 16]",406478,en,Día de los muertos,0.6,2013-04-14,Día de los muertos,7.0,2
10272,[],393819,en,Tyrolean Riviera,0.6,2013-10-20,Tyrolean Riviera,7.0,1
10273,[18],387967,en,Nikki and the Perfect Stranger,0.6,2013-10-15,Nikki and the Perfect Stranger,7.0,1
10274,"[18, 27]",382689,de,Job Interview,0.6,2013-03-01,Job Interview,7.0,1
10275,[99],373431,de,Mission to the Edge of Space,0.6,2013-01-01,Mission to the Edge of Space,7.0,1
10276,[18],359406,en,Emily,0.6,2013-06-21,Emily,7.0,1
10277,"[18, 35]",355629,en,La Navaja De Don Juan,0.6,2013-10-27,The Blade of Don Juan,7.0,1
10278,[],352639,en,Our Summer Made Her Light Escape,0.6,2013-08-04,Our Summer Made Her Light Escape,7.0,1
10279,[],346283,en,Turn It Back,0.6,2013-01-01,Turn It Back,7.0,1
10280,[],339294,en,Some Bears,0.6,2013-05-15,Some Bears,7.0,2
10281,[],336452,en,A Dog's Life,0.6,2013-01-01,A Dog's Life,7.0,2
10282,[18],335871,en,Weekend Away,0.6,2013-02-27,Weekend Away,7.0,1
10283,"[99, 10751]",334719,en,Desert Dreams,0.6,2013-05-19,Desert Dreams,7.0,1
10284,[],334130,en,Open Secret,0.6,2013-11-03,Open Secret,7.0,1
10285,[18],325805,en,Bombshell,0.6,2013-07-13,Bombshell,7.0,1
10286,"[18, 16, 28]",323933,en,Densely Hollow,0.6,2013-09-21,Densely Hollow,7.0,1
10287,[],304237,en,GreasePaint,0.6,2013-01-01,GreasePaint,7.0,1
10288,[],303866,en,Aramizda Kalsin,0.6,2013-01-01,Aramizda Kalsin,7.0,1
10289,[18],302695,en,In The Name of God,0.6,2013-11-01,In The Name of God,7.0,4
10290,[99],298442,en,Growing Cities,0.6,2013-01-22,Growing Cities,7.0,1
10291,[],295580,en,A Survey of Open Space,0.6,2013-01-01,A Survey of Open Space,7.0,1
10292,[],294523,en,HENDRIX ON HENDRIX,0.6,2013-07-15,HENDRIX ON HENDRIX,7.0,1
10293,[99],280056,en,The Naked Brand,0.6,2013-04-17,The Naked Brand,7.0,1
10294,[99],278979,en,The Bellman Equation,0.6,2013-12-17,The Bellman Equation,7.0,1
10295,[99],277467,en,Wingsuit Warrior,0.6,2013-01-01,Wingsuit Warrior,7.0,1
10296,[99],274059,en,JFK Assassination: The Definitive Guide,0.6,2013-01-01,JFK Assassination: The Definitive Guide,7.0,1
10297,[99],273245,en,DSKNECTD,0.6,2013-10-11,DSKNECTD,7.0,2
10298,"[18, 35]",271834,en,Finding Neighbors,0.6,2013-10-25,Finding Neighbors,7.0,2
10299,[],271019,en,Out in the Open,0.6,2013-01-19,Out in the Open,7.0,1
10300,[27],270880,en,Survive,0.6,2013-01-01,Survive,7.0,1
10301,[],270173,en,Clutter,0.6,2013-06-07,Clutter,7.0,2
10302,"[35, 14]",266895,en,Algo Concreto,0.6,2013-04-26,Algo Concreto,7.0,3
10303,[],260814,en,"Fear, INC",0.6,2013-12-30,"Fear, INC",7.0,1
10304,[],255848,en,Pluto and the Vessel,0.6,2013-05-01,Pluto and the Vessel,7.0,1
10305,[18],253716,en,Eternal Torture,0.6,2013-12-07,Eternal Torture,7.0,1
10306,[],253612,en,Live Forever as You Are Now with Alan Resnick,0.6,2013-12-24,Live Forever as You Are Now with Alan Resnick,7.0,2
10307,[99],249023,en,The Day Kennedy Died,0.6,2013-11-17,The Day Kennedy Died,7.0,2
10308,[99],245927,en,Adrift,0.6,2013-07-01,Adrift,7.0,1
10309,[99],242725,en,Neuseeland 3D: Das Vergessene Paradies,0.6,2013-12-13,New Zealand 3D: The Forgotten Paradise,7.0,1
10310,"[878, 16]",242112,en,Junk Head 1,0.6,2013-04-01,Junk Head 1,7.0,4
10311,[36],242048,tl,Prologo sa Ang Dakilang Desaparecido,0.6,2013-10-11,Prologue to the Great Desaparecido,7.0,3
10312,[18],238965,es,Peyote,0.6,2013-11-26,Peyote,7.0,4
10313,[],233120,en,The Deliverance of Elaine,0.6,2013-04-10,The Deliverance of Elaine,7.0,1
10314,[],224334,en,It's Better to Jump,0.6,2013-11-15,It's Better to Jump,7.0,6
10315,[18],224282,en,Torn,0.6,2013-10-18,Torn,7.0,1
10316,[99],220049,en,Three Landscapes,0.6,2013-09-09,Three Landscapes,7.0,3
10317,[18],219055,fr,Je m'appelle Hmmm...,0.6,2013-10-07,My Name Is Hmmm...,7.0,1
10318,"[35, 878]",217601,en,Star Drunk,0.6,2013-08-25,Star Drunk,7.0,1
10319,[],213445,en,Lakey Peterson:  Zero to 100,0.6,2013-02-10,Lakey Peterson:  Zero to 100,7.0,2
10320,[99],211828,it,Sospeso Sul Gran Canyon,0.6,2013-06-23,Sospeso Sul Gran Canyon,7.0,1
10321,"[18, 27, 53]",210587,en,Yellow,0.6,2013-01-01,Yellow,7.0,1
10322,[],209598,en,"Mallas, MA",0.6,2013-06-15,"Mallas, MA",7.0,1
10323,"[18, 53]",208820,en,Ecstasy,0.6,2013-06-30,Ecstasy,7.0,1
10324,[],208175,en,Chicken or the Egg,0.6,2013-06-17,Chicken or the Egg,7.0,5
10325,[99],207413,en,I Am Breathing,0.6,2013-09-06,I Am Breathing,7.0,3
10326,[35],199546,en,Kathy Griffin: Calm Down Gurrl,0.6,2013-06-04,Kathy Griffin: Calm Down Gurrl,7.0,2
10327,[18],198368,en,Worm,0.6,2013-05-31,Worm,7.0,1
10328,[],192178,en,Coming to Terms,0.6,2013-11-24,Coming to Terms,7.0,1
10329,"[10749, 35]",189800,en,Gippi,0.6,2013-05-10,Gippi,7.0,1
10330,[35],188816,en,Brazzaville Teen-Ager,0.6,2013-04-13,Brazzaville Teen-Ager,7.0,2
10331,[99],186139,en,DPRK: The Land Of Whispers,0.6,2013-03-28,DPRK: The Land Of Whispers,7.0,2
10332,"[35, 18, 10751]",177264,en,Towheads,0.6,2013-03-27,Towheads,7.0,2
10333,[99],174345,en,Aatsinki: The Story of Arctic Cowboys,0.6,2013-04-20,Aatsinki: The Story of Arctic Cowboys,7.0,2
10334,[99],173796,en,Brave Miss World,0.6,2013-12-13,Brave Miss World,7.0,4
10335,[],166218,en,Ari Shaffir: Passive Aggressive,0.6,2013-02-05,Ari Shaffir: Passive Aggressive,7.0,1
10336,[16],159828,en,"Marcel, King of Tervuren",0.6,2013-01-16,"Marcel, King of Tervuren",7.0,4
10337,[],153786,en,The Good Son,0.6,2013-08-09,The Good Son,7.0,1
10338,[80],146603,fr,Sharqiya,0.6,2013-05-01,Sharqiya,7.0,1
10339,[],143144,en,Justice Is Mind,0.6,2013-08-18,Justice Is Mind,7.0,3
10340,"[99, 10402]",115214,en,My Father And The Man In Black,0.6,2013-09-06,My Father And The Man In Black,7.0,1
10341,[],39320,en,The Art of Nature: Jellies,0.6,2006-10-19,The Art of Nature: Jellies,7.0,1
10342,"[18, 35]",288215,en,The Maladjusted,0.6,2013-07-11,The Maladjusted,6.9,4
10343,[35],200504,en,Cleaver Family Reunion,0.6,2013-03-29,Cleaver Family Reunion,6.9,4
10344,"[53, 18]",282785,en,iPsycho II,0.6,2013-07-09,iPsycho II,6.8,3
10345,"[53, 27, 18]",282616,en,Masks: Sentient,0.6,2013-10-05,Masks: Sentient,6.8,3
10346,[],249726,en,Prison Terminal: The Last Days of Private Jack Hall,0.6,2013-01-01,Prison Terminal: The Last Days of Private Jack Hall,6.8,6
10347,[99],245230,en,I Am Britney Jean,0.6,2013-12-22,I Am Britney Jean,6.8,3
10348,[35],188291,en,Christopher Titus: Voice in my Head,0.6,2013-04-01,Christopher Titus: Voice in my Head,6.8,3
10349,[18],159682,de,Kohlhaas oder die Verhältnismäßigkeit der Mittel,0.6,2013-01-19,Kohlhaas or the Proportionality of Means,6.8,3
10350,[99],381505,en,The Identity Theft of Mitch Mustain,0.6,2013-05-18,The Identity Theft of Mitch Mustain,6.8,5
10351,[35],249233,en,Anjelah Johnson: The Homecoming Show,0.6,2013-09-17,Anjelah Johnson: The Homecoming Show,6.8,5
10352,[99],282732,en,"Public Sex, Private Lives",0.6,2013-06-08,"Public Sex, Private Lives",6.8,4
10353,[99],188044,en,Tales from the Organ Trade,0.6,2013-09-20,Tales from the Organ Trade,6.8,4
10354,[],175426,en,euphonia,0.6,2013-03-07,euphonia,6.8,4
10355,[18],165640,en,Betty and Coretta,0.6,2013-02-02,Betty and Coretta,6.8,4
10356,[99],229693,en,Supervention,0.6,2013-10-25,Supervention,6.7,5
10357,"[10402, 18]",445925,en,Across Grace Alley,0.6,2013-09-05,Across Grace Alley,6.7,3
10358,[878],303363,en,Controller,0.6,2013-08-01,Controller,6.7,3
10359,"[99, 18]",301396,en,Beyond Bollywood,0.6,2013-11-01,Beyond Bollywood,6.7,3
10360,[10751],249050,en,Silver Bells,0.6,2013-10-29,Silver Bells,6.7,3
10361,[99],208381,en,State of Mind: The Psychology of Control,0.6,2013-07-16,State of Mind: The Psychology of Control,6.7,6
10362,[35],203124,en,Failure,0.6,2013-06-16,Failure,6.7,3
10363,[53],172100,en,Charlie Zone,0.6,2013-03-01,Charlie Zone,6.7,3
10364,[99],171755,en,Genius on Hold,0.6,2013-03-01,Genius on Hold,6.7,3
10365,[99],159137,en,Anita,0.6,2013-03-25,Anita,6.7,6
10366,[99],140824,en,Hating Breitbart,0.6,2012-10-19,Hating Breitbart,6.7,3
10367,[99],100292,en,Ain't in It for My Health: A Film About Levon Helm,0.6,2013-04-19,Ain't in It for My Health: A Film About Levon Helm,6.6,7
10368,[99],186447,en,For All Mankind: The Life and Career of Mick Foley,0.6,2013-04-16,For All Mankind: The Life and Career of Mick Foley,6.6,4
10369,"[80, 99]",158993,en,99%: The Occupy Wall Street Collaborative Film,0.6,2013-09-06,99%: The Occupy Wall Street Collaborative Film,6.6,4
